,rh,utc,app_temps,wind_dir,local,datetime,temp,ts
241,66,2022-01-10T18:00:00,26.4,50,2022-01-11T01:00:00,2022-01-10:18,26.0,1641837600
242,68,2022-01-10T19:00:00,25.9,50,2022-01-11T02:00:00,2022-01-10:19,25.5,1641841200
243,71,2022-01-10T20:00:00,25.4,50,2022-01-11T03:00:00,2022-01-10:20,25.0,1641844800
244,73,2022-01-10T21:00:00,24.9,50,2022-01-11T04:00:00,2022-01-10:21,24.5,1641848400
245,80,2022-01-10T22:00:00,23.9,55,2022-01-11T05:00:00,2022-01-10:22,23.4,1641852000
246,86,2022-01-10T23:00:00,22.9,55,2022-01-11T06:00:00,2022-01-10:23,22.4,1641855600
247,95,2022-01-11T00:00:00,22.0,60,2022-01-11T07:00:00,2022-01-11:00,21.3,1641859200
248,83,2022-01-11T01:00:00,24.8,65,2022-01-11T08:00:00,2022-01-11:01,24.2,1641862800
249,73,2022-01-11T02:00:00,29.3,65,2022-01-11T09:00:00,2022-01-11:02,27.1,1641866400
250,64,2022-01-11T03:00:00,33.7,70,2022-01-11T10:00:00,2022-01-11:03,30.0,1641870000
251,54,2022-01-11T04:00:00,34.6,85,2022-01-11T11:00:00,2022-01-11:04,31.6,1641873600
252,45,2022-01-11T05:00:00,35.3,105,2022-01-11T12:00:00,2022-01-11:05,33.2,1641877200
253,37,2022-01-11T06:00:00,36.0,120,2022-01-11T13:00:00,2022-01-11:06,34.8,1641880800
254,38,2022-01-11T07:00:00,36.5,105,2022-01-11T14:00:00,2022-01-11:07,34.9,1641884400
255,38,2022-01-11T08:00:00,36.5,85,2022-01-11T15:00:00,2022-01-11:08,34.9,1641888000
256,39,2022-01-11T09:00:00,36.9,70,2022-01-11T16:00:00,2022-01-11:09,35.0,1641891600
257,44,2022-01-11T10:00:00,34.9,70,2022-01-11T17:00:00,2022-01-11:10,33.1,1641895200
258,49,2022-01-11T11:00:00,32.7,70,2022-01-11T18:00:00,2022-01-11:11,31.2,1641898800
259,56,2022-01-11T12:00:00,30.9,70,2022-01-11T19:00:00,2022-01-11:12,29.3,1641902400
260,59,2022-01-11T13:00:00,29.6,75,2022-01-11T20:00:00,2022-01-11:13,28.2,1641906000
261,63,2022-01-11T14:00:00,28.4,75,2022-01-11T21:00:00,2022-01-11:14,27.1,1641909600
262,67,2022-01-11T15:00:00,26.4,75,2022-01-11T22:00:00,2022-01-11:15,26.0,1641913200
263,72,2022-01-11T16:00:00,25.8,75,2022-01-11T23:00:00,2022-01-11:16,25.3,1641916800
264,78,2022-01-11T17:00:00,25.3,75,2022-01-12T00:00:00,2022-01-11:17,24.7,1641920400
265,84,2022-01-11T18:00:00,24.6,75,2022-01-12T01:00:00,2022-01-11:18,24.0,1641924000
266,87,2022-01-11T19:00:00,24.4,75,2022-01-12T02:00:00,2022-01-11:19,23.7,1641927600
267,90,2022-01-11T20:00:00,24.0,75,2022-01-12T03:00:00,2022-01-11:20,23.3,1641931200
268,92,2022-01-11T21:00:00,23.8,80,2022-01-12T04:00:00,2022-01-11:21,23.0,1641934800
269,94,2022-01-11T22:00:00,23.6,80,2022-01-12T05:00:00,2022-01-11:22,22.8,1641938400
270,95,2022-01-11T23:00:00,23.5,80,2022-01-12T06:00:00,2022-01-11:23,22.7,1641942000
271,97,2022-01-12T00:00:00,23.3,80,2022-01-12T07:00:00,2022-01-12:00,22.5,1641945600
272,87,2022-01-12T01:00:00,25.8,85,2022-01-12T08:00:00,2022-01-12:01,25.0,1641949200
273,78,2022-01-12T02:00:00,30.6,85,2022-01-12T09:00:00,2022-01-12:02,27.5,1641952800
274,71,2022-01-12T03:00:00,35.3,90,2022-01-12T10:00:00,2022-01-12:03,30.0,1641956400
275,65,2022-01-12T04:00:00,35.7,95,2022-01-12T11:00:00,2022-01-12:04,30.8,1641960000
276,60,2022-01-12T05:00:00,35.9,95,2022-01-12T12:00:00,2022-01-12:05,31.5,1641963600
277,55,2022-01-12T06:00:00,36.3,100,2022-01-12T13:00:00,2022-01-12:06,32.3,1641967200
278,51,2022-01-12T07:00:00,36.4,95,2022-01-12T14:00:00,2022-01-12:07,32.9,1641970800
279,47,2022-01-12T08:00:00,36.2,85,2022-01-12T15:00:00,2022-01-12:08,33.4,1641974400
280,43,2022-01-12T09:00:00,36.2,80,2022-01-12T16:00:00,2022-01-12:09,34.0,1641978000
281,49,2022-01-12T10:00:00,34.7,105,2022-01-12T17:00:00,2022-01-12:10,32.3,1641981600
282,55,2022-01-12T11:00:00,33.1,125,2022-01-12T18:00:00,2022-01-12:11,30.7,1641985200
283,63,2022-01-12T12:00:00,31.5,150,2022-01-12T19:00:00,2022-01-12:12,29.0,1641988800
284,69,2022-01-12T13:00:00,30.2,175,2022-01-12T20:00:00,2022-01-12:13,27.8,1641992400
285,74,2022-01-12T14:00:00,28.6,195,2022-01-12T21:00:00,2022-01-12:14,26.7,1641996000
286,81,2022-01-12T15:00:00,26.2,220,2022-01-12T22:00:00,2022-01-12:15,25.5,1641999600
287,79,2022-01-12T16:00:00,25.8,245,2022-01-12T23:00:00,2022-01-12:16,25.2,1642003200
288,78,2022-01-12T17:00:00,25.6,265,2022-01-13T00:00:00,2022-01-12:17,25.0,1642006800
289,77,2022-01-12T18:00:00,25.2,290,2022-01-13T01:00:00,2022-01-12:18,24.7,1642010400
290,80,2022-01-12T19:00:00,24.7,315,2022-01-13T02:00:00,2022-01-12:19,24.1,1642014000
291,83,2022-01-12T20:00:00,24.2,335,2022-01-13T03:00:00,2022-01-12:20,23.6,1642017600
292,86,2022-01-12T21:00:00,23.6,360,2022-01-13T04:00:00,2022-01-12:21,23.0,1642021200
293,86,2022-01-12T22:00:00,23.4,255,2022-01-13T05:00:00,2022-01-12:22,22.8,1642024800
294,86,2022-01-12T23:00:00,23.3,155,2022-01-13T06:00:00,2022-01-12:23,22.7,1642028400
295,86,2022-01-13T00:00:00,23.1,50,2022-01-13T07:00:00,2022-01-13:00,22.5,1642032000
296,78,2022-01-13T01:00:00,25.7,50,2022-01-13T08:00:00,2022-01-13:01,25.1,1642035600
297,70,2022-01-13T02:00:00,29.9,50,2022-01-13T09:00:00,2022-01-13:02,27.6,1642039200
298,63,2022-01-13T03:00:00,33.9,50,2022-01-13T10:00:00,2022-01-13:03,30.2,1642042800
299,54,2022-01-13T04:00:00,34.4,65,2022-01-13T11:00:00,2022-01-13:04,31.5,1642046400
300,47,2022-01-13T05:00:00,34.9,85,2022-01-13T12:00:00,2022-01-13:05,32.7,1642050000
301,40,2022-01-13T06:00:00,35.4,100,2022-01-13T13:00:00,2022-01-13:06,34.0,1642053600
302,40,2022-01-13T07:00:00,36.0,115,2022-01-13T14:00:00,2022-01-13:07,34.3,1642057200
303,41,2022-01-13T08:00:00,36.6,135,2022-01-13T15:00:00,2022-01-13:08,34.5,1642060800
304,41,2022-01-13T09:00:00,37.1,150,2022-01-13T16:00:00,2022-01-13:09,34.8,1642064400
305,46,2022-01-13T10:00:00,35.2,110,2022-01-13T17:00:00,2022-01-13:10,33.0,1642068000
306,51,2022-01-13T11:00:00,33.3,70,2022-01-13T18:00:00,2022-01-13:11,31.3,1642071600
307,58,2022-01-13T12:00:00,31.6,30,2022-01-13T19:00:00,2022-01-13:12,29.5,1642075200
308,63,2022-01-13T13:00:00,31.5,35,2022-01-13T20:00:00,2022-01-13:13,29.0,1642078800
309,68,2022-01-13T14:00:00,31.4,45,2022-01-13T21:00:00,2022-01-13:14,28.5,1642082400
310,74,2022-01-13T15:00:00,31.2,50,2022-01-13T22:00:00,2022-01-13:15,28.0,1642086000
311,76,2022-01-13T16:00:00,30.4,50,2022-01-13T23:00:00,2022-01-13:16,27.5,1642089600
312,79,2022-01-13T17:00:00,29.6,50,2022-01-14T00:00:00,2022-01-13:17,27.0,1642093200
313,81,2022-01-13T18:00:00,27.3,50,2022-01-14T01:00:00,2022-01-13:18,26.5,1642096800
314,83,2022-01-13T19:00:00,26.8,50,2022-01-14T02:00:00,2022-01-13:19,26.0,1642100400
315,85,2022-01-13T20:00:00,26.3,50,2022-01-14T03:00:00,2022-01-13:20,25.5,1642104000
316,87,2022-01-13T21:00:00,25.8,50,2022-01-14T04:00:00,2022-01-13:21,25.0,1642107600
317,91,2022-01-13T22:00:00,25.2,60,2022-01-14T05:00:00,2022-01-13:22,24.3,1642111200
318,94,2022-01-13T23:00:00,24.6,75,2022-01-14T06:00:00,2022-01-13:23,23.7,1642114800
319,98,2022-01-14T00:00:00,23.9,85,2022-01-14T07:00:00,2022-01-14:00,23.0,1642118400
320,87,2022-01-14T01:00:00,26.2,95,2022-01-14T08:00:00,2022-01-14:01,25.3,1642122000
321,79,2022-01-14T02:00:00,30.8,110,2022-01-14T09:00:00,2022-01-14:02,27.5,1642125600
322,71,2022-01-14T03:00:00,34.8,120,2022-01-14T10:00:00,2022-01-14:03,29.8,1642129200
323,62,2022-01-14T04:00:00,35.1,125,2022-01-14T11:00:00,2022-01-14:04,30.9,1642132800
324,54,2022-01-14T05:00:00,35.2,125,2022-01-14T12:00:00,2022-01-14:05,31.9,1642136400
325,47,2022-01-14T06:00:00,35.5,130,2022-01-14T13:00:00,2022-01-14:06,33.0,1642140000
326,47,2022-01-14T07:00:00,35.5,120,2022-01-14T14:00:00,2022-01-14:07,33.0,1642143600
327,46,2022-01-14T08:00:00,35.2,110,2022-01-14T15:00:00,2022-01-14:08,33.0,1642147200
328,46,2022-01-14T09:00:00,35.2,100,2022-01-14T16:00:00,2022-01-14:09,33.0,1642150800
329,50,2022-01-14T10:00:00,33.6,115,2022-01-14T17:00:00,2022-01-14:10,31.6,1642154400
330,56,2022-01-14T11:00:00,32.4,135,2022-01-14T18:00:00,2022-01-14:11,30.2,1642158000
331,62,2022-01-14T12:00:00,31.0,150,2022-01-14T19:00:00,2022-01-14:12,28.8,1642161600
332,65,2022-01-14T13:00:00,29.9,170,2022-01-14T20:00:00,2022-01-14:13,27.9,1642165200
333,70,2022-01-14T14:00:00,28.7,185,2022-01-14T21:00:00,2022-01-14:14,26.9,1642168800
334,74,2022-01-14T15:00:00,26.6,205,2022-01-14T22:00:00,2022-01-14:15,26.0,1642172400
335,77,2022-01-14T16:00:00,26.0,220,2022-01-14T23:00:00,2022-01-14:16,25.4,1642176000
336,80,2022-01-14T17:00:00,25.3,240,2022-01-15T00:00:00,2022-01-14:17,24.7,1642179600
337,83,2022-01-14T18:00:00,24.7,255,2022-01-15T01:00:00,2022-01-14:18,24.1,1642183200
338,87,2022-01-14T19:00:00,24.4,275,2022-01-15T02:00:00,2022-01-14:19,23.7,1642186800
339,91,2022-01-14T20:00:00,24.2,290,2022-01-15T03:00:00,2022-01-14:20,23.4,1642190400
340,95,2022-01-14T21:00:00,23.8,310,2022-01-15T04:00:00,2022-01-14:21,23.0,1642194000
341,94,2022-01-14T22:00:00,23.3,325,2022-01-15T05:00:00,2022-01-14:22,22.5,1642197600
342,94,2022-01-14T23:00:00,22.7,345,2022-01-15T06:00:00,2022-01-14:23,22.0,1642201200
343,93,2022-01-15T00:00:00,22.1,360,2022-01-15T07:00:00,2022-01-15:00,21.5,1642204800
344,79,2022-01-15T01:00:00,24.7,255,2022-01-15T08:00:00,2022-01-15:01,24.2,1642208400
345,68,2022-01-15T02:00:00,28.4,155,2022-01-15T09:00:00,2022-01-15:02,26.8,1642212000
346,58,2022-01-15T03:00:00,31.6,50,2022-01-15T10:00:00,2022-01-15:03,29.5,1642215600
347,52,2022-01-15T04:00:00,32.5,80,2022-01-15T11:00:00,2022-01-15:04,30.7,1642219200
348,47,2022-01-15T05:00:00,33.7,110,2022-01-15T12:00:00,2022-01-15:05,32.0,1642222800
349,43,2022-01-15T06:00:00,34.8,140,2022-01-15T13:00:00,2022-01-15:06,33.2,1642226400
350,42,2022-01-15T07:00:00,35.1,125,2022-01-15T14:00:00,2022-01-15:07,33.5,1642230000
351,42,2022-01-15T08:00:00,35.4,105,2022-01-15T15:00:00,2022-01-15:08,33.7,1642233600
352,41,2022-01-15T09:00:00,35.7,90,2022-01-15T16:00:00,2022-01-15:09,34.0,1642237200
353,46,2022-01-15T10:00:00,33.8,180,2022-01-15T17:00:00,2022-01-15:10,32.2,1642240800
354,53,2022-01-15T11:00:00,32.0,270,2022-01-15T18:00:00,2022-01-15:11,30.3,1642244400
355,60,2022-01-15T12:00:00,30.2,360,2022-01-15T19:00:00,2022-01-15:12,28.5,1642248000
356,64,2022-01-15T13:00:00,29.4,315,2022-01-15T20:00:00,2022-01-15:13,27.7,1642251600
357,67,2022-01-15T14:00:00,28.6,275,2022-01-15T21:00:00,2022-01-15:14,27.0,1642255200
358,71,2022-01-15T15:00:00,26.7,230,2022-01-15T22:00:00,2022-01-15:15,26.2,1642258800
359,75,2022-01-15T16:00:00,26.1,205,2022-01-15T23:00:00,2022-01-15:16,25.5,1642262400
360,81,2022-01-15T17:00:00,25.3,185,2022-01-16T00:00:00,2022-01-15:17,24.7,1642266000
361,86,2022-01-15T18:00:00,24.7,160,2022-01-16T01:00:00,2022-01-15:18,24.0,1642269600
362,89,2022-01-15T19:00:00,24.3,135,2022-01-16T02:00:00,2022-01-15:19,23.6,1642273200
363,92,2022-01-15T20:00:00,24.0,115,2022-01-16T03:00:00,2022-01-15:20,23.2,1642276800
364,96,2022-01-15T21:00:00,23.6,90,2022-01-16T04:00:00,2022-01-15:21,22.8,1642280400
365,95,2022-01-15T22:00:00,23.5,115,2022-01-16T05:00:00,2022-01-15:22,22.7,1642284000
366,95,2022-01-15T23:00:00,23.4,140,2022-01-16T06:00:00,2022-01-15:23,22.6,1642287600
367,95,2022-01-16T00:00:00,23.3,165,2022-01-16T07:00:00,2022-01-16:00,22.5,1642291200
368,84,2022-01-16T01:00:00,25.4,190,2022-01-16T08:00:00,2022-01-16:01,24.7,1642294800
369,76,2022-01-16T02:00:00,29.0,215,2022-01-16T09:00:00,2022-01-16:02,26.8,1642298400
370,68,2022-01-16T03:00:00,32.4,240,2022-01-16T10:00:00,2022-01-16:03,29.0,1642302000
371,59,2022-01-16T04:00:00,33.4,210,2022-01-16T11:00:00,2022-01-16:04,30.4,1642305600
372,50,2022-01-16T05:00:00,34.2,180,2022-01-16T12:00:00,2022-01-16:05,31.9,1642309200
373,43,2022-01-16T06:00:00,35.0,150,2022-01-16T13:00:00,2022-01-16:06,33.3,1642312800
374,43,2022-01-16T07:00:00,35.3,180,2022-01-16T14:00:00,2022-01-16:07,33.5,1642316400
375,44,2022-01-16T08:00:00,36.1,210,2022-01-16T15:00:00,2022-01-16:08,33.8,1642320000
376,44,2022-01-16T09:00:00,36.5,240,2022-01-16T16:00:00,2022-01-16:09,34.0,1642323600
377,48,2022-01-16T10:00:00,34.8,230,2022-01-16T17:00:00,2022-01-16:10,32.5,1642327200
378,52,2022-01-16T11:00:00,33.0,220,2022-01-16T18:00:00,2022-01-16:11,31.0,1642330800
379,58,2022-01-16T12:00:00,31.6,210,2022-01-16T19:00:00,2022-01-16:12,29.5,1642334400
380,66,2022-01-16T13:00:00,29.3,200,2022-01-16T20:00:00,2022-01-16:13,27.5,1642338000
381,75,2022-01-16T14:00:00,26.1,190,2022-01-16T21:00:00,2022-01-16:14,25.5,1642341600
382,86,2022-01-16T15:00:00,24.2,180,2022-01-16T22:00:00,2022-01-16:15,23.5,1642345200
383,85,2022-01-16T16:00:00,24.5,170,2022-01-16T23:00:00,2022-01-16:16,23.8,1642348800
384,84,2022-01-16T17:00:00,24.9,160,2022-01-17T00:00:00,2022-01-16:17,24.2,1642352400
385,83,2022-01-16T18:00:00,25.2,150,2022-01-17T01:00:00,2022-01-16:18,24.5,1642356000
386,84,2022-01-16T19:00:00,24.9,150,2022-01-17T02:00:00,2022-01-16:19,24.2,1642359600
387,85,2022-01-16T20:00:00,24.5,150,2022-01-17T03:00:00,2022-01-16:20,23.8,1642363200
388,86,2022-01-16T21:00:00,24.2,150,2022-01-17T04:00:00,2022-01-16:21,23.5,1642366800
389,89,2022-01-16T22:00:00,23.8,145,2022-01-17T05:00:00,2022-01-16:22,23.1,1642370400
390,93,2022-01-16T23:00:00,23.3,145,2022-01-17T06:00:00,2022-01-16:23,22.6,1642374000
391,96,2022-01-17T00:00:00,23.0,140,2022-01-17T07:00:00,2022-01-17:00,22.2,1642377600
392,84,2022-01-17T01:00:00,25.2,135,2022-01-17T08:00:00,2022-01-17:01,24.5,1642381200
393,73,2022-01-17T02:00:00,28.9,135,2022-01-17T09:00:00,2022-01-17:02,26.9,1642384800
394,64,2022-01-17T03:00:00,32.1,130,2022-01-17T10:00:00,2022-01-17:03,29.2,1642388400
395,56,2022-01-17T04:00:00,33.1,130,2022-01-17T11:00:00,2022-01-17:04,30.6,1642392000
396,49,2022-01-17T05:00:00,34.3,130,2022-01-17T12:00:00,2022-01-17:05,32.1,1642395600
397,43,2022-01-17T06:00:00,35.3,130,2022-01-17T13:00:00,2022-01-17:06,33.5,1642399200
398,43,2022-01-17T07:00:00,35.9,105,2022-01-17T14:00:00,2022-01-17:07,33.8,1642402800
399,42,2022-01-17T08:00:00,36.3,75,2022-01-17T15:00:00,2022-01-17:08,34.2,1642406400
400,42,2022-01-17T09:00:00,36.9,50,2022-01-17T16:00:00,2022-01-17:09,34.5,1642410000
401,48,2022-01-17T10:00:00,35.5,70,2022-01-17T17:00:00,2022-01-17:10,32.9,1642413600
402,55,2022-01-17T11:00:00,34.2,90,2022-01-17T18:00:00,2022-01-17:11,31.3,1642417200
403,63,2022-01-17T12:00:00,32.8,110,2022-01-17T19:00:00,2022-01-17:12,29.7,1642420800
404,68,2022-01-17T13:00:00,31.6,135,2022-01-17T20:00:00,2022-01-17:13,28.6,1642424400
405,72,2022-01-17T14:00:00,30.1,155,2022-01-17T21:00:00,2022-01-17:14,27.6,1642428000
406,78,2022-01-17T15:00:00,27.2,175,2022-01-17T22:00:00,2022-01-17:15,26.5,1642431600
407,80,2022-01-17T16:00:00,26.5,195,2022-01-17T23:00:00,2022-01-17:16,25.8,1642435200
408,81,2022-01-17T17:00:00,25.9,215,2022-01-18T00:00:00,2022-01-17:17,25.2,1642438800
409,83,2022-01-17T18:00:00,25.2,235,2022-01-18T01:00:00,2022-01-17:18,24.5,1642442400
410,84,2022-01-17T19:00:00,24.6,255,2022-01-18T02:00:00,2022-01-17:19,24.0,1642446000
411,85,2022-01-17T20:00:00,24.1,275,2022-01-18T03:00:00,2022-01-17:20,23.5,1642449600
412,86,2022-01-17T21:00:00,23.6,300,2022-01-18T04:00:00,2022-01-17:21,23.0,1642453200
413,87,2022-01-17T22:00:00,23.3,320,2022-01-18T05:00:00,2022-01-17:22,22.7,1642456800
414,90,2022-01-17T23:00:00,22.9,340,2022-01-18T06:00:00,2022-01-17:23,22.3,1642460400
415,91,2022-01-18T00:00:00,22.6,360,2022-01-18T07:00:00,2022-01-18:00,22.0,1642464000
416,75,2022-01-18T01:00:00,25.2,310,2022-01-18T08:00:00,2022-01-18:01,24.7,1642467600
417,62,2022-01-18T02:00:00,28.8,265,2022-01-18T09:00:00,2022-01-18:02,27.4,1642471200
418,52,2022-01-18T03:00:00,31.5,215,2022-01-18T10:00:00,2022-01-18:03,30.1,1642474800
419,48,2022-01-18T04:00:00,32.9,165,2022-01-18T11:00:00,2022-01-18:04,31.4,1642478400
420,45,2022-01-18T05:00:00,34.4,120,2022-01-18T12:00:00,2022-01-18:05,32.7,1642482000
421,43,2022-01-18T06:00:00,36.2,70,2022-01-18T13:00:00,2022-01-18:06,34.0,1642485600
422,41,2022-01-18T07:00:00,35.9,85,2022-01-18T14:00:00,2022-01-18:07,34.1,1642489200
423,41,2022-01-18T08:00:00,35.9,95,2022-01-18T15:00:00,2022-01-18:08,34.1,1642492800
424,39,2022-01-18T09:00:00,35.5,110,2022-01-18T16:00:00,2022-01-18:09,34.2,1642496400
425,44,2022-01-18T10:00:00,34.0,110,2022-01-18T17:00:00,2022-01-18:10,32.6,1642500000
426,50,2022-01-18T11:00:00,32.6,115,2022-01-18T18:00:00,2022-01-18:11,31.0,1642503600
427,57,2022-01-18T12:00:00,31.2,115,2022-01-18T19:00:00,2022-01-18:12,29.4,1642507200
428,60,2022-01-18T13:00:00,30.5,120,2022-01-18T20:00:00,2022-01-18:13,28.7,1642510800
429,64,2022-01-18T14:00:00,29.9,120,2022-01-18T21:00:00,2022-01-18:14,28.0,1642514400
430,67,2022-01-18T15:00:00,29.1,125,2022-01-18T22:00:00,2022-01-18:15,27.3,1642518000
431,70,2022-01-18T16:00:00,27.1,125,2022-01-18T23:00:00,2022-01-18:16,26.6,1642521600
432,73,2022-01-18T17:00:00,26.5,130,2022-01-19T00:00:00,2022-01-18:17,25.9,1642525200
433,76,2022-01-18T18:00:00,25.8,130,2022-01-19T01:00:00,2022-01-18:18,25.2,1642528800
434,80,2022-01-18T19:00:00,25.1,130,2022-01-19T02:00:00,2022-01-18:19,24.5,1642532400
435,84,2022-01-18T20:00:00,24.3,135,2022-01-19T03:00:00,2022-01-18:20,23.7,1642536000
436,88,2022-01-18T21:00:00,23.7,135,2022-01-19T04:00:00,2022-01-18:21,23.0,1642539600
437,89,2022-01-18T22:00:00,23.3,140,2022-01-19T05:00:00,2022-01-18:22,22.7,1642543200
438,90,2022-01-18T23:00:00,22.9,140,2022-01-19T06:00:00,2022-01-18:23,22.3,1642546800
439,91,2022-01-19T00:00:00,22.6,145,2022-01-19T07:00:00,2022-01-19:00,22.0,1642550400
440,79,2022-01-19T01:00:00,24.7,145,2022-01-19T08:00:00,2022-01-19:01,24.2,1642554000
441,69,2022-01-19T02:00:00,26.8,150,2022-01-19T09:00:00,2022-01-19:02,26.3,1642557600
442,60,2022-01-19T03:00:00,30.2,150,2022-01-19T10:00:00,2022-01-19:03,28.5,1642561200
443,57,2022-01-19T04:00:00,31.7,150,2022-01-19T11:00:00,2022-01-19:04,29.7,1642564800
444,54,2022-01-19T05:00:00,33.1,150,2022-01-19T12:00:00,2022-01-19:05,30.8,1642568400
445,51,2022-01-19T06:00:00,34.6,150,2022-01-19T13:00:00,2022-01-19:06,32.0,1642572000
446,50,2022-01-19T07:00:00,34.9,150,2022-01-19T14:00:00,2022-01-19:07,32.3,1642575600
447,48,2022-01-19T08:00:00,35.2,150,2022-01-19T15:00:00,2022-01-19:08,32.7,1642579200
448,47,2022-01-19T09:00:00,35.5,150,2022-01-19T16:00:00,2022-01-19:09,33.0,1642582800
449,51,2022-01-19T10:00:00,34.1,150,2022-01-19T17:00:00,2022-01-19:10,31.7,1642586400
450,56,2022-01-19T11:00:00,32.6,150,2022-01-19T18:00:00,2022-01-19:11,30.3,1642590000
451,60,2022-01-19T12:00:00,31.0,150,2022-01-19T19:00:00,2022-01-19:12,29.0,1642593600
452,66,2022-01-19T13:00:00,29.8,150,2022-01-19T20:00:00,2022-01-19:13,27.8,1642597200
453,72,2022-01-19T14:00:00,28.5,150,2022-01-19T21:00:00,2022-01-19:14,26.7,1642600800
454,79,2022-01-19T15:00:00,26.2,150,2022-01-19T22:00:00,2022-01-19:15,25.5,1642604400
455,81,2022-01-19T16:00:00,25.7,150,2022-01-19T23:00:00,2022-01-19:16,25.0,1642608000
456,84,2022-01-19T17:00:00,25.2,150,2022-01-20T00:00:00,2022-01-19:17,24.5,1642611600
457,86,2022-01-19T18:00:00,24.7,150,2022-01-20T01:00:00,2022-01-19:18,24.0,1642615200
458,88,2022-01-19T19:00:00,24.4,150,2022-01-20T02:00:00,2022-01-19:19,23.7,1642618800
459,90,2022-01-19T20:00:00,24.0,150,2022-01-20T03:00:00,2022-01-19:20,23.3,1642622400
460,91,2022-01-19T21:00:00,23.7,150,2022-01-20T04:00:00,2022-01-19:21,23.0,1642626000
461,91,2022-01-19T22:00:00,23.1,145,2022-01-20T05:00:00,2022-01-19:22,22.4,1642629600
462,91,2022-01-19T23:00:00,22.5,135,2022-01-20T06:00:00,2022-01-19:23,21.9,1642633200
463,92,2022-01-20T00:00:00,21.9,130,2022-01-20T07:00:00,2022-01-20:00,21.3,1642636800
464,78,2022-01-20T01:00:00,24.6,125,2022-01-20T08:00:00,2022-01-20:01,24.1,1642640400
465,66,2022-01-20T02:00:00,28.4,115,2022-01-20T09:00:00,2022-01-20:02,26.9,1642644000
466,57,2022-01-20T03:00:00,31.7,110,2022-01-20T10:00:00,2022-01-20:03,29.7,1642647600
467,54,2022-01-20T04:00:00,32.9,100,2022-01-20T11:00:00,2022-01-20:04,30.7,1642651200
468,51,2022-01-20T05:00:00,34.2,90,2022-01-20T12:00:00,2022-01-20:05,31.8,1642654800
469,49,2022-01-20T06:00:00,35.6,80,2022-01-20T13:00:00,2022-01-20:06,32.8,1642658400
470,48,2022-01-20T07:00:00,35.2,70,2022-01-20T14:00:00,2022-01-20:07,32.7,1642662000
471,48,2022-01-20T08:00:00,35.0,60,2022-01-20T15:00:00,2022-01-20:08,32.6,1642665600
472,47,2022-01-20T09:00:00,34.5,50,2022-01-20T16:00:00,2022-01-20:09,32.5,1642669200
473,53,2022-01-20T10:00:00,34.0,60,2022-01-20T17:00:00,2022-01-20:10,31.4,1642672800
474,59,2022-01-20T11:00:00,33.4,65,2022-01-20T18:00:00,2022-01-20:11,30.4,1642676400
475,65,2022-01-20T12:00:00,32.4,75,2022-01-20T19:00:00,2022-01-20:12,29.3,1642680000
476,66,2022-01-20T13:00:00,32.0,85,2022-01-20T20:00:00,2022-01-20:13,29.0,1642683600
477,67,2022-01-20T14:00:00,31.8,90,2022-01-20T21:00:00,2022-01-20:14,28.8,1642687200
478,68,2022-01-20T15:00:00,31.4,100,2022-01-20T22:00:00,2022-01-20:15,28.5,1642690800
479,71,2022-01-20T16:00:00,31.2,110,2022-01-20T23:00:00,2022-01-20:16,28.2,1642694400
